file_path,height,width,channels,background,illumination,environment,objects_in_image_code,objects_in_image_numeric,label_code,label_numeric,augmentation
data/blue_day_outside/phone-d6-bluebs-switch.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'bluebs', 'switch']","[8, 3, 5, 0]",phone,8,None
data/blue_day_outside/phone-d6-bluebs-switch.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'bluebs', 'switch']","[8, 3, 5, 0]",d6,3,None
data/blue_day_outside/phone-d6-bluebs-switch.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'bluebs', 'switch']","[8, 3, 5, 0]",bluebs,5,None
data/blue_day_outside/phone-d6-bluebs-switch.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'bluebs', 'switch']","[8, 3, 5, 0]",switch,0,None
data/blue_day_outside/mic-d6-bluebs.jpg,385,217,3,blue,day,outside,"['mic', 'd6', 'bluebs']","[9, 3, 5]",mic,9,None
data/blue_day_outside/mic-d6-bluebs.jpg,385,217,3,blue,day,outside,"['mic', 'd6', 'bluebs']","[9, 3, 5]",d6,3,None
data/blue_day_outside/mic-d6-bluebs.jpg,385,217,3,blue,day,outside,"['mic', 'd6', 'bluebs']","[9, 3, 5]",bluebs,5,None
data/blue_day_outside/brownbs-blackkc-orangekc-d20.jpg,385,217,3,blue,day,outside,"['brownbs', 'blackkc', 'orangekc', 'd20']","[6, 1, 2, 4]",brownbs,6,None
data/blue_day_outside/brownbs-blackkc-orangekc-d20.jpg,385,217,3,blue,day,outside,"['brownbs', 'blackkc', 'orangekc', 'd20']","[6, 1, 2, 4]",blackkc,1,None
data/blue_day_outside/brownbs-blackkc-orangekc-d20.jpg,385,217,3,blue,day,outside,"['brownbs', 'blackkc', 'orangekc', 'd20']","[6, 1, 2, 4]",orangekc,2,None
data/blue_day_outside/brownbs-blackkc-orangekc-d20.jpg,385,217,3,blue,day,outside,"['brownbs', 'blackkc', 'orangekc', 'd20']","[6, 1, 2, 4]",d20,4,None
data/blue_day_outside/orangekc-bluebs-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['orangekc', 'bluebs', 'blackkc', 'brownbs']","[2, 5, 1, 6]",orangekc,2,None
data/blue_day_outside/orangekc-bluebs-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['orangekc', 'bluebs', 'blackkc', 'brownbs']","[2, 5, 1, 6]",bluebs,5,None
data/blue_day_outside/orangekc-bluebs-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['orangekc', 'bluebs', 'blackkc', 'brownbs']","[2, 5, 1, 6]",blackkc,1,None
data/blue_day_outside/orangekc-bluebs-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['orangekc', 'bluebs', 'blackkc', 'brownbs']","[2, 5, 1, 6]",brownbs,6,None
data/blue_day_outside/d6-d20-bluebs.jpg,385,217,3,blue,day,outside,"['d6', 'd20', 'bluebs']","[3, 4, 5]",d6,3,None
data/blue_day_outside/d6-d20-bluebs.jpg,385,217,3,blue,day,outside,"['d6', 'd20', 'bluebs']","[3, 4, 5]",d20,4,None
data/blue_day_outside/d6-d20-bluebs.jpg,385,217,3,blue,day,outside,"['d6', 'd20', 'bluebs']","[3, 4, 5]",bluebs,5,None
data/blue_day_outside/watch-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['watch', 'blackkc', 'brownbs']","[7, 1, 6]",watch,7,None
data/blue_day_outside/watch-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['watch', 'blackkc', 'brownbs']","[7, 1, 6]",blackkc,1,None
data/blue_day_outside/watch-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['watch', 'blackkc', 'brownbs']","[7, 1, 6]",brownbs,6,None
data/blue_day_outside/phone-d6-switch-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'switch', 'blackkc', 'brownbs']","[8, 3, 0, 1, 6]",phone,8,None
data/blue_day_outside/phone-d6-switch-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'switch', 'blackkc', 'brownbs']","[8, 3, 0, 1, 6]",d6,3,None
data/blue_day_outside/phone-d6-switch-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'switch', 'blackkc', 'brownbs']","[8, 3, 0, 1, 6]",switch,0,None
data/blue_day_outside/phone-d6-switch-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'switch', 'blackkc', 'brownbs']","[8, 3, 0, 1, 6]",blackkc,1,None
data/blue_day_outside/phone-d6-switch-blackkc-brownbs.jpg,385,217,3,blue,day,outside,"['phone', 'd6', 'switch', 'blackkc', 'brownbs']","[8, 3, 0, 1, 6]",brownbs,6,None
data/blue_day_outside/mic-brownbs-d6-switch-blackkc.jpg,385,217,3,blue,day,outside,"['mic', 'brownbs', 'd6', 'switch', 'blackkc']","[9, 6, 3, 0, 1]",mic,9,None
data/blue_day_outside/mic-brownbs-d6-switch-blackkc.jpg,385,217,3,blue,day,outside,"['mic', 'brownbs', 'd6', 'switch', 'blackkc']","[9, 6, 3, 0, 1]",brownbs,6,None
data/blue_day_outside/mic-brownbs-d6-switch-blackkc.jpg,385,217,3,blue,day,outside,"['mic', 'brownbs', 'd6', 'switch', 'blackkc']","[9, 6, 3, 0, 1]",d6,3,None
data/blue_day_outside/mic-brownbs-d6-switch-blackkc.jpg,385,217,3,blue,day,outside,"['mic', 'brownbs', 'd6', 'switch', 'blackkc']","[9, 6, 3, 0, 1]",switch,0,None
data/blue_day_outside/mic-brownbs-d6-switch-blackkc.jpg,385,217,3,blue,day,outside,"['mic', 'brownbs', 'd6', 'switch', 'blackkc']","[9, 6, 3, 0, 1]",blackkc,1,None
data/blue_day_outside/orangekc-d20-brownbs-switch.jpg,385,217,3,blue,day,outside,"['orangekc', 'd20', 'brownbs', 'switch']","[2, 4, 6, 0]",orangekc,2,None
data/blue_day_outside/orangekc-d20-brownbs-switch.jpg,385,217,3,blue,day,outside,"['orangekc', 'd20', 'brownbs', 'switch']","[2, 4, 6, 0]",d20,4,None
data/blue_day_outside/orangekc-d20-brownbs-switch.jpg,385,217,3,blue,day,outside,"['orangekc', 'd20', 'brownbs', 'switch']","[2, 4, 6, 0]",brownbs,6,None
data/blue_day_outside/orangekc-d20-brownbs-switch.jpg,385,217,3,blue,day,outside,"['orangekc', 'd20', 'brownbs', 'switch']","[2, 4, 6, 0]",switch,0,None
data/blue_day_outside/mic-d6-switch.jpg,385,217,3,blue,day,outside,"['mic', 'd6', 'switch']","[9, 3, 0]",mic,9,None
data/blue_day_outside/mic-d6-switch.jpg,385,217,3,blue,day,outside,"['mic', 'd6', 'switch']","[9, 3, 0]",d6,3,None
data/blue_day_outside/mic-d6-switch.jpg,385,217,3,blue,day,outside,"['mic', 'd6', 'switch']","[9, 3, 0]",switch,0,None
data/blue_day_outside/mic-orangekc-phone-d6.jpg,385,217,3,blue,day,outside,"['mic', 'orangekc', 'phone', 'd6']","[9, 2, 8, 3]",mic,9,None
data/blue_day_outside/mic-orangekc-phone-d6.jpg,385,217,3,blue,day,outside,"['mic', 'orangekc', 'phone', 'd6']","[9, 2, 8, 3]",orangekc,2,None
data/blue_day_outside/mic-orangekc-phone-d6.jpg,385,217,3,blue,day,outside,"['mic', 'orangekc', 'phone', 'd6']","[9, 2, 8, 3]",phone,8,None
data/blue_day_outside/mic-orangekc-phone-d6.jpg,385,217,3,blue,day,outside,"['mic', 'orangekc', 'phone', 'd6']","[9, 2, 8, 3]",d6,3,None
data/blue_day_outside/d6-phone-brownbs-blackkc-switch.jpg,385,217,3,blue,day,outside,"['d6', 'phone', 'brownbs', 'blackkc', 'switch']","[3, 8, 6, 1, 0]",d6,3,None
data/blue_day_outside/d6-phone-brownbs-blackkc-switch.jpg,385,217,3,blue,day,outside,"['d6', 'phone', 'brownbs', 'blackkc', 'switch']","[3, 8, 6, 1, 0]",phone,8,None
data/blue_day_outside/d6-phone-brownbs-blackkc-switch.jpg,385,217,3,blue,day,outside,"['d6', 'phone', 'brownbs', 'blackkc', 'switch']","[3, 8, 6, 1, 0]",brownbs,6,None
data/blue_day_outside/d6-phone-brownbs-blackkc-switch.jpg,385,217,3,blue,day,outside,"['d6', 'phone', 'brownbs', 'blackkc', 'switch']","[3, 8, 6, 1, 0]",blackkc,1,None
data/blue_day_outside/d6-phone-brownbs-blackkc-switch.jpg,385,217,3,blue,day,outside,"['d6', 'phone', 'brownbs', 'blackkc', 'switch']","[3, 8, 6, 1, 0]",switch,0,None
data/blue_day_outside/brownbs-mic-blackkc-orangekc-d6.jpg,385,217,3,blue,day,outside,"['brownbs', 'mic', 'blackkc', 'orangekc', 'd6']","[6, 9, 1, 2, 3]",brownbs,6,None
data/blue_day_outside/brownbs-mic-blackkc-orangekc-d6.jpg,385,217,3,blue,day,outside,"['brownbs', 'mic', 'blackkc', 'orangekc', 'd6']","[6, 9, 1, 2, 3]",mic,9,None
data/blue_day_outside/brownbs-mic-blackkc-orangekc-d6.jpg,385,217,3,blue,day,outside,"['brownbs', 'mic', 'blackkc', 'orangekc', 'd6']","[6, 9, 1, 2, 3]",blackkc,1,None
data/blue_day_outside/brownbs-mic-blackkc-orangekc-d6.jpg,385,217,3,blue,day,outside,"['brownbs', 'mic', 'blackkc', 'orangekc', 'd6']","[6, 9, 1, 2, 3]",orangekc,2,None
data/blue_day_outside/brownbs-mic-blackkc-orangekc-d6.jpg,385,217,3,blue,day,outside,"['brownbs', 'mic', 'blackkc', 'orangekc', 'd6']","[6, 9, 1, 2, 3]",d6,3,None
data/blue_day_outside/brownbs-watch-bluebs-mic.jpg,385,217,3,blue,day,outside,"['brownbs', 'watch', 'bluebs', 'mic']","[6, 7, 5, 9]",brownbs,6,None
data/blue_day_outside/brownbs-watch-bluebs-mic.jpg,385,217,3,blue,day,outside,"['brownbs', 'watch', 'bluebs', 'mic']","[6, 7, 5, 9]",watch,7,None
data/blue_day_outside/brownbs-watch-bluebs-mic.jpg,385,217,3,blue,day,outside,"['brownbs', 'watch', 'bluebs', 'mic']","[6, 7, 5, 9]",bluebs,5,None
data/blue_day_outside/brownbs-watch-bluebs-mic.jpg,385,217,3,blue,day,outside,"['brownbs', 'watch', 'bluebs', 'mic']","[6, 7, 5, 9]",mic,9,None
data/blue_day_outside/switch-d20-watch-mic.jpg,385,217,3,blue,day,outside,"['switch', 'd20', 'watch', 'mic']","[0, 4, 7, 9]",switch,0,None
data/blue_day_outside/switch-d20-watch-mic.jpg,385,217,3,blue,day,outside,"['switch', 'd20', 'watch', 'mic']","[0, 4, 7, 9]",d20,4,None
data/blue_day_outside/switch-d20-watch-mic.jpg,385,217,3,blue,day,outside,"['switch', 'd20', 'watch', 'mic']","[0, 4, 7, 9]",watch,7,None
data/blue_day_outside/switch-d20-watch-mic.jpg,385,217,3,blue,day,outside,"['switch', 'd20', 'watch', 'mic']","[0, 4, 7, 9]",mic,9,None
data/blue_day_outside/mic-d20-brownbs.jpg,385,217,3,blue,day,outside,"['mic', 'd20', 'brownbs']","[9, 4, 6]",mic,9,None
data/blue_day_outside/mic-d20-brownbs.jpg,385,217,3,blue,day,outside,"['mic', 'd20', 'brownbs']","[9, 4, 6]",d20,4,None
data/blue_day_outside/mic-d20-brownbs.jpg,385,217,3,blue,day,outside,"['mic', 'd20', 'brownbs']","[9, 4, 6]",brownbs,6,None
data/blue_day_outside/phone-switch-d6-bluebs.jpg,385,217,3,blue,day,outside,"['phone', 'switch', 'd6', 'bluebs']","[8, 0, 3, 5]",phone,8,None
data/blue_day_outside/phone-switch-d6-bluebs.jpg,385,217,3,blue,day,outside,"['phone', 'switch', 'd6', 'bluebs']","[8, 0, 3, 5]",switch,0,None
data/blue_day_outside/phone-switch-d6-bluebs.jpg,385,217,3,blue,day,outside,"['phone', 'switch', 'd6', 'bluebs']","[8, 0, 3, 5]",d6,3,None
data/blue_day_outside/phone-switch-d6-bluebs.jpg,385,217,3,blue,day,outside,"['phone', 'switch', 'd6', 'bluebs']","[8, 0, 3, 5]",bluebs,5,None
data/blue_day_outside/orangekc-switch-phone-d6-blackkc.jpg,385,217,3,blue,day,outside,"['orangekc', 'switch', 'phone', 'd6', 'blackkc']","[2, 0, 8, 3, 1]",orangekc,2,None
data/blue_day_outside/orangekc-switch-phone-d6-blackkc.jpg,385,217,3,blue,day,outside,"['orangekc', 'switch', 'phone', 'd6', 'blackkc']","[2, 0, 8, 3, 1]",switch,0,None
data/blue_day_outside/orangekc-switch-phone-d6-blackkc.jpg,385,217,3,blue,day,outside,"['orangekc', 'switch', 'phone', 'd6', 'blackkc']","[2, 0, 8, 3, 1]",phone,8,None
data/blue_day_outside/orangekc-switch-phone-d6-blackkc.jpg,385,217,3,blue,day,outside,"['orangekc', 'switch', 'phone', 'd6', 'blackkc']","[2, 0, 8, 3, 1]",d6,3,None
data/blue_day_outside/orangekc-switch-phone-d6-blackkc.jpg,385,217,3,blue,day,outside,"['orangekc', 'switch', 'phone', 'd6', 'blackkc']","[2, 0, 8, 3, 1]",blackkc,1,None
data/gray_night_outside/phone-watch-blackkc.jpg,385,217,3,gray,night,outside,"['phone', 'watch', 'blackkc']","[8, 7, 1]",phone,8,None
data/gray_night_outside/phone-watch-blackkc.jpg,385,217,3,gray,night,outside,"['phone', 'watch', 'blackkc']","[8, 7, 1]",watch,7,None
data/gray_night_outside/phone-watch-blackkc.jpg,385,217,3,gray,night,outside,"['phone', 'watch', 'blackkc']","[8, 7, 1]",blackkc,1,None
data/gray_night_outside/phone-d6-brownbs-bluebs.jpg,385,217,3,gray,night,outside,"['phone', 'd6', 'brownbs', 'bluebs']","[8, 3, 6, 5]",phone,8,None
data/gray_night_outside/phone-d6-brownbs-bluebs.jpg,385,217,3,gray,night,outside,"['phone', 'd6', 'brownbs', 'bluebs']","[8, 3, 6, 5]",d6,3,None
data/gray_night_outside/phone-d6-brownbs-bluebs.jpg,385,217,3,gray,night,outside,"['phone', 'd6', 'brownbs', 'bluebs']","[8, 3, 6, 5]",brownbs,6,None
data/gray_night_outside/phone-d6-brownbs-bluebs.jpg,385,217,3,gray,night,outside,"['phone', 'd6', 'brownbs', 'bluebs']","[8, 3, 6, 5]",bluebs,5,None
data/gray_night_outside/blackkc-mic-bluebs.jpg,385,217,3,gray,night,outside,"['blackkc', 'mic', 'bluebs']","[1, 9, 5]",blackkc,1,None
data/gray_night_outside/blackkc-mic-bluebs.jpg,385,217,3,gray,night,outside,"['blackkc', 'mic', 'bluebs']","[1, 9, 5]",mic,9,None
data/gray_night_outside/blackkc-mic-bluebs.jpg,385,217,3,gray,night,outside,"['blackkc', 'mic', 'bluebs']","[1, 9, 5]",bluebs,5,None
data/gray_night_outside/d6-d20-blackkc-mic.jpg,385,217,3,gray,night,outside,"['d6', 'd20', 'blackkc', 'mic']","[3, 4, 1, 9]",d6,3,None
data/gray_night_outside/d6-d20-blackkc-mic.jpg,385,217,3,gray,night,outside,"['d6', 'd20', 'blackkc', 'mic']","[3, 4, 1, 9]",d20,4,None
data/gray_night_outside/d6-d20-blackkc-mic.jpg,385,217,3,gray,night,outside,"['d6', 'd20', 'blackkc', 'mic']","[3, 4, 1, 9]",blackkc,1,None
data/gray_night_outside/d6-d20-blackkc-mic.jpg,385,217,3,gray,night,outside,"['d6', 'd20', 'blackkc', 'mic']","[3, 4, 1, 9]",mic,9,None
data/gray_night_outside/orangekc-phone-d6.jpg,385,217,3,gray,night,outside,"['orangekc', 'phone', 'd6']","[2, 8, 3]",orangekc,2,None
data/gray_night_outside/orangekc-phone-d6.jpg,385,217,3,gray,night,outside,"['orangekc', 'phone', 'd6']","[2, 8, 3]",phone,8,None
data/gray_night_outside/orangekc-phone-d6.jpg,385,217,3,gray,night,outside,"['orangekc', 'phone', 'd6']","[2, 8, 3]",d6,3,None
data/gray_night_outside/d6-blackkc-bluebs.jpg,385,217,3,gray,night,outside,"['d6', 'blackkc', 'bluebs']","[3, 1, 5]",d6,3,None
data/gray_night_outside/d6-blackkc-bluebs.jpg,385,217,3,gray,night,outside,"['d6', 'blackkc', 'bluebs']","[3, 1, 5]",blackkc,1,None
data/gray_night_outside/d6-blackkc-bluebs.jpg,385,217,3,gray,night,outside,"['d6', 'blackkc', 'bluebs']","[3, 1, 5]",bluebs,5,None
data/gray_night_outside/switch-d6-d20-mic.jpg,385,217,3,gray,night,outside,"['switch', 'd6', 'd20', 'mic']","[0, 3, 4, 9]",switch,0,None
data/gray_night_outside/switch-d6-d20-mic.jpg,385,217,3,gray,night,outside,"['switch', 'd6', 'd20', 'mic']","[0, 3, 4, 9]",d6,3,None
data/gray_night_outside/switch-d6-d20-mic.jpg,385,217,3,gray,night,outside,"['switch', 'd6', 'd20', 'mic']","[0, 3, 4, 9]",d20,4,None
data/gray_night_outside/switch-d6-d20-mic.jpg,385,217,3,gray,night,outside,"['switch', 'd6', 'd20', 'mic']","[0, 3, 4, 9]",mic,9,None
data/gray_night_outside/blackkc-mic-phone-switch-d20.jpg,385,217,3,gray,night,outside,"['blackkc', 'mic', 'phone', 'switch', 'd20']","[1, 9, 8, 0, 4]",blackkc,1,None
data/gray_night_outside/blackkc-mic-phone-switch-d20.jpg,385,217,3,gray,night,outside,"['blackkc', 'mic', 'phone', 'switch', 'd20']","[1, 9, 8, 0, 4]",mic,9,None
data/gray_night_outside/blackkc-mic-phone-switch-d20.jpg,385,217,3,gray,night,outside,"['blackkc', 'mic', 'phone', 'switch', 'd20']","[1, 9, 8, 0, 4]",phone,8,None
data/gray_night_outside/blackkc-mic-phone-switch-d20.jpg,385,217,3,gray,night,outside,"['blackkc', 'mic', 'phone', 'switch', 'd20']","[1, 9, 8, 0, 4]",switch,0,None
data/gray_night_outside/blackkc-mic-phone-switch-d20.jpg,385,217,3,gray,night,outside,"['blackkc', 'mic', 'phone', 'switch', 'd20']","[1, 9, 8, 0, 4]",d20,4,None
data/gray_night_outside/orangekc-mic-d6-brownbs.jpg,385,217,3,gray,night,outside,"['orangekc', 'mic', 'd6', 'brownbs']","[2, 9, 3, 6]",orangekc,2,None
data/gray_night_outside/orangekc-mic-d6-brownbs.jpg,385,217,3,gray,night,outside,"['orangekc', 'mic', 'd6', 'brownbs']","[2, 9, 3, 6]",mic,9,None
data/gray_night_outside/orangekc-mic-d6-brownbs.jpg,385,217,3,gray,night,outside,"['orangekc', 'mic', 'd6', 'brownbs']","[2, 9, 3, 6]",d6,3,None
data/gray_night_outside/orangekc-mic-d6-brownbs.jpg,385,217,3,gray,night,outside,"['orangekc', 'mic', 'd6', 'brownbs']","[2, 9, 3, 6]",brownbs,6,None
data/gray_night_outside/mic-d20-orangekc-watch.jpg,385,217,3,gray,night,outside,"['mic', 'd20', 'orangekc', 'watch']","[9, 4, 2, 7]",mic,9,None
data/gray_night_outside/mic-d20-orangekc-watch.jpg,385,217,3,gray,night,outside,"['mic', 'd20', 'orangekc', 'watch']","[9, 4, 2, 7]",d20,4,None
data/gray_night_outside/mic-d20-orangekc-watch.jpg,385,217,3,gray,night,outside,"['mic', 'd20', 'orangekc', 'watch']","[9, 4, 2, 7]",orangekc,2,None
data/gray_night_outside/mic-d20-orangekc-watch.jpg,385,217,3,gray,night,outside,"['mic', 'd20', 'orangekc', 'watch']","[9, 4, 2, 7]",watch,7,None
data/gray_night_outside/mic-switch-brownbs-phone.jpg,385,217,3,gray,night,outside,"['mic', 'switch', 'brownbs', 'phone']","[9, 0, 6, 8]",mic,9,None
data/gray_night_outside/mic-switch-brownbs-phone.jpg,385,217,3,gray,night,outside,"['mic', 'switch', 'brownbs', 'phone']","[9, 0, 6, 8]",switch,0,None
data/gray_night_outside/mic-switch-brownbs-phone.jpg,385,217,3,gray,night,outside,"['mic', 'switch', 'brownbs', 'phone']","[9, 0, 6, 8]",brownbs,6,None
data/gray_night_outside/mic-switch-brownbs-phone.jpg,385,217,3,gray,night,outside,"['mic', 'switch', 'brownbs', 'phone']","[9, 0, 6, 8]",phone,8,None
data/gray_night_outside/d20-orangekc-watch-bluebs.jpg,385,217,3,gray,night,outside,"['d20', 'orangekc', 'watch', 'bluebs']","[4, 2, 7, 5]",d20,4,None
data/gray_night_outside/d20-orangekc-watch-bluebs.jpg,385,217,3,gray,night,outside,"['d20', 'orangekc', 'watch', 'bluebs']","[4, 2, 7, 5]",orangekc,2,None
data/gray_night_outside/d20-orangekc-watch-bluebs.jpg,385,217,3,gray,night,outside,"['d20', 'orangekc', 'watch', 'bluebs']","[4, 2, 7, 5]",watch,7,None
data/gray_night_outside/d20-orangekc-watch-bluebs.jpg,385,217,3,gray,night,outside,"['d20', 'orangekc', 'watch', 'bluebs']","[4, 2, 7, 5]",bluebs,5,None
data/gray_night_outside/orangekc-d20-brownbs-phone.jpg,385,217,3,gray,night,outside,"['orangekc', 'd20', 'brownbs', 'phone']","[2, 4, 6, 8]",orangekc,2,None
data/gray_night_outside/orangekc-d20-brownbs-phone.jpg,385,217,3,gray,night,outside,"['orangekc', 'd20', 'brownbs', 'phone']","[2, 4, 6, 8]",d20,4,None
data/gray_night_outside/orangekc-d20-brownbs-phone.jpg,385,217,3,gray,night,outside,"['orangekc', 'd20', 'brownbs', 'phone']","[2, 4, 6, 8]",brownbs,6,None
data/gray_night_outside/orangekc-d20-brownbs-phone.jpg,385,217,3,gray,night,outside,"['orangekc', 'd20', 'brownbs', 'phone']","[2, 4, 6, 8]",phone,8,None
data/gray_night_outside/bluebs-orangekc-switch.jpg,385,217,3,gray,night,outside,"['bluebs', 'orangekc', 'switch']","[5, 2, 0]",bluebs,5,None
data/gray_night_outside/bluebs-orangekc-switch.jpg,385,217,3,gray,night,outside,"['bluebs', 'orangekc', 'switch']","[5, 2, 0]",orangekc,2,None
data/gray_night_outside/bluebs-orangekc-switch.jpg,385,217,3,gray,night,outside,"['bluebs', 'orangekc', 'switch']","[5, 2, 0]",switch,0,None
data/gray_night_outside/d6-phone-mic-bluebs-blackkc.jpg,385,217,3,gray,night,outside,"['d6', 'phone', 'mic', 'bluebs', 'blackkc']","[3, 8, 9, 5, 1]",d6,3,None
data/gray_night_outside/d6-phone-mic-bluebs-blackkc.jpg,385,217,3,gray,night,outside,"['d6', 'phone', 'mic', 'bluebs', 'blackkc']","[3, 8, 9, 5, 1]",phone,8,None
data/gray_night_outside/d6-phone-mic-bluebs-blackkc.jpg,385,217,3,gray,night,outside,"['d6', 'phone', 'mic', 'bluebs', 'blackkc']","[3, 8, 9, 5, 1]",mic,9,None
data/gray_night_outside/d6-phone-mic-bluebs-blackkc.jpg,385,217,3,gray,night,outside,"['d6', 'phone', 'mic', 'bluebs', 'blackkc']","[3, 8, 9, 5, 1]",bluebs,5,None
data/gray_night_outside/d6-phone-mic-bluebs-blackkc.jpg,385,217,3,gray,night,outside,"['d6', 'phone', 'mic', 'bluebs', 'blackkc']","[3, 8, 9, 5, 1]",blackkc,1,None
data/gray_night_outside/phone-blackkc-d6-d20.jpg,385,217,3,gray,night,outside,"['phone', 'blackkc', 'd6', 'd20']","[8, 1, 3, 4]",phone,8,None
data/gray_night_outside/phone-blackkc-d6-d20.jpg,385,217,3,gray,night,outside,"['phone', 'blackkc', 'd6', 'd20']","[8, 1, 3, 4]",blackkc,1,None
data/gray_night_outside/phone-blackkc-d6-d20.jpg,385,217,3,gray,night,outside,"['phone', 'blackkc', 'd6', 'd20']","[8, 1, 3, 4]",d6,3,None
data/gray_night_outside/phone-blackkc-d6-d20.jpg,385,217,3,gray,night,outside,"['phone', 'blackkc', 'd6', 'd20']","[8, 1, 3, 4]",d20,4,None
data/gray_night_outside/switch-d20-mic.jpg,385,217,3,gray,night,outside,"['switch', 'd20', 'mic']","[0, 4, 9]",switch,0,None
data/gray_night_outside/switch-d20-mic.jpg,385,217,3,gray,night,outside,"['switch', 'd20', 'mic']","[0, 4, 9]",d20,4,None
data/gray_night_outside/switch-d20-mic.jpg,385,217,3,gray,night,outside,"['switch', 'd20', 'mic']","[0, 4, 9]",mic,9,None
data/gray_night_outside/brownbs-watch-mic.jpg,385,217,3,gray,night,outside,"['brownbs', 'watch', 'mic']","[6, 7, 9]",brownbs,6,None
data/gray_night_outside/brownbs-watch-mic.jpg,385,217,3,gray,night,outside,"['brownbs', 'watch', 'mic']","[6, 7, 9]",watch,7,None
data/gray_night_outside/brownbs-watch-mic.jpg,385,217,3,gray,night,outside,"['brownbs', 'watch', 'mic']","[6, 7, 9]",mic,9,None
data/gray_night_outside/d6-orangekc-phone.jpg,385,217,3,gray,night,outside,"['d6', 'orangekc', 'phone']","[3, 2, 8]",d6,3,None
data/gray_night_outside/d6-orangekc-phone.jpg,385,217,3,gray,night,outside,"['d6', 'orangekc', 'phone']","[3, 2, 8]",orangekc,2,None
data/gray_night_outside/d6-orangekc-phone.jpg,385,217,3,gray,night,outside,"['d6', 'orangekc', 'phone']","[3, 2, 8]",phone,8,None
data/gray_night_outside/bluebs-d20-blackkc.jpg,385,217,3,gray,night,outside,"['bluebs', 'd20', 'blackkc']","[5, 4, 1]",bluebs,5,None
data/gray_night_outside/bluebs-d20-blackkc.jpg,385,217,3,gray,night,outside,"['bluebs', 'd20', 'blackkc']","[5, 4, 1]",d20,4,None
data/gray_night_outside/bluebs-d20-blackkc.jpg,385,217,3,gray,night,outside,"['bluebs', 'd20', 'blackkc']","[5, 4, 1]",blackkc,1,None
data/gray_night_outside/orangekc-d20-brownbs-switch.jpg,385,217,3,gray,night,outside,"['orangekc', 'd20', 'brownbs', 'switch']","[2, 4, 6, 0]",orangekc,2,None
data/gray_night_outside/orangekc-d20-brownbs-switch.jpg,385,217,3,gray,night,outside,"['orangekc', 'd20', 'brownbs', 'switch']","[2, 4, 6, 0]",d20,4,None
data/gray_night_outside/orangekc-d20-brownbs-switch.jpg,385,217,3,gray,night,outside,"['orangekc', 'd20', 'brownbs', 'switch']","[2, 4, 6, 0]",brownbs,6,None
data/gray_night_outside/orangekc-d20-brownbs-switch.jpg,385,217,3,gray,night,outside,"['orangekc', 'd20', 'brownbs', 'switch']","[2, 4, 6, 0]",switch,0,None
data/gray_night_outside/switch-brownbs-d6.jpg,385,217,3,gray,night,outside,"['switch', 'brownbs', 'd6']","[0, 6, 3]",switch,0,None
data/gray_night_outside/switch-brownbs-d6.jpg,385,217,3,gray,night,outside,"['switch', 'brownbs', 'd6']","[0, 6, 3]",brownbs,6,None
data/gray_night_outside/switch-brownbs-d6.jpg,385,217,3,gray,night,outside,"['switch', 'brownbs', 'd6']","[0, 6, 3]",d6,3,None
data/gray_night_outside/mic-switch-blackkc-d20.jpg,385,217,3,gray,night,outside,"['mic', 'switch', 'blackkc', 'd20']","[9, 0, 1, 4]",mic,9,None
data/gray_night_outside/mic-switch-blackkc-d20.jpg,385,217,3,gray,night,outside,"['mic', 'switch', 'blackkc', 'd20']","[9, 0, 1, 4]",switch,0,None
data/gray_night_outside/mic-switch-blackkc-d20.jpg,385,217,3,gray,night,outside,"['mic', 'switch', 'blackkc', 'd20']","[9, 0, 1, 4]",blackkc,1,None
data/gray_night_outside/mic-switch-blackkc-d20.jpg,385,217,3,gray,night,outside,"['mic', 'switch', 'blackkc', 'd20']","[9, 0, 1, 4]",d20,4,None
data/gray_night_outside/watch-d6-orangekc-phone.jpg,385,217,3,gray,night,outside,"['watch', 'd6', 'orangekc', 'phone']","[7, 3, 2, 8]",watch,7,None
data/gray_night_outside/watch-d6-orangekc-phone.jpg,385,217,3,gray,night,outside,"['watch', 'd6', 'orangekc', 'phone']","[7, 3, 2, 8]",d6,3,None
data/gray_night_outside/watch-d6-orangekc-phone.jpg,385,217,3,gray,night,outside,"['watch', 'd6', 'orangekc', 'phone']","[7, 3, 2, 8]",orangekc,2,None
